time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2025-08-01T16:01:02.00Z,45.3663241,5.3274882,389.099,0.49,0.08,1.73,2.519,3.390,0.52,15.65167,31.20498,3,7
2025-08-01T16:01:02.20Z,45.3663244,5.3274882,388.628,0.03,-0.40,1.54,2.502,3.353,0.56,15.65167,31.20955,3,7
2025-08-01T16:01:02.40Z,45.3663249,5.3274875,388.505,0.57,-0.06,0.70,2.496,3.341,0.66,8.20758,43.89340,3,7
2025-08-01T16:01:02.60Z,45.3663269,5.3274872,388.262,1.54,-0.09,0.98,2.492,3.331,0.73,358.01039,16.40130,3,7
2025-08-01T16:01:02.80Z,45.3663280,5.3274881,388.100,0.15,0.70,1.40,2.494,3.334,0.67,358.01039,16.40991,3,7
2025-08-01T16:01:03.00Z,45.3663286,5.3274896,388.014,0.22,0.63,0.63,2.495,3.328,0.50,358.01039,16.41497,3,7
2025-08-01T16:01:03.20Z,45.3663295,5.3274895,388.175,0.57,0.12,0.17,2.498,3.323,0.84,358.01039,16.41956,3,7
2025-08-01T16:01:03.40Z,45.3663309,5.3274885,387.949,0.95,-0.52,1.18,2.509,3.314,0.94,353.54633,36.54234,3,7
2025-08-01T16:01:03.60Z,45.3663328,5.3274874,387.855,0.88,-0.40,0.64,2.527,3.308,1.12,344.67055,37.44753,3,7
2025-08-01T16:01:03.80Z,45.3663327,5.3274869,387.836,-0.17,-0.11,0.45,2.548,3.303,0.78,344.67055,37.44940,3,7
2025-08-01T16:01:04.00Z,45.3663335,5.3274856,387.501,0.44,-0.52,1.33,2.572,3.296,0.95,344.67055,37.45299,3,7
2025-08-01T16:01:04.20Z,45.3663362,5.3274847,387.571,1.74,-0.35,0.52,2.592,3.288,1.15,347.74834,20.04197,3,7
2025-08-01T16:01:04.40Z,45.3663388,5.3274829,387.995,1.79,-1.37,-0.75,2.611,3.284,1.05,334.17534,18.47735,3,7
2025-08-01T16:01:04.60Z,45.3663415,5.3274802,388.341,2.25,-0.82,0.04,2.636,3.281,1.33,337.35408,16.76232,3,7
2025-08-01T16:01:04.80Z,45.3663434,5.3274786,388.331,0.81,-0.74,-0.13,2.694,3.312,1.85,337.35408,16.77227,3,7
2025-08-01T16:01:05.00Z,45.3663449,5.3274773,388.333,0.98,-0.44,0.03,2.793,3.355,2.11,337.35408,16.78361,3,7
2025-08-01T16:01:05.20Z,45.3663475,5.3274748,388.237,1.16,-0.86,0.18,2.921,3.412,2.15,337.35408,16.79511,3,7
2025-08-01T16:01:05.40Z,45.3663492,5.3274751,388.107,1.05,0.05,0.45,3.067,3.490,2.14,337.35408,16.80657,3,7
2025-08-01T16:01:05.60Z,45.3663518,5.3274747,388.012,1.23,-0.08,0.28,3.207,3.581,2.22,337.35408,16.81844,3,7
2025-08-01T16:01:05.80Z,45.3663539,5.3274727,387.901,0.98,-0.72,0.10,3.317,3.679,2.02,337.35408,16.82925,3,7
2025-08-01T16:01:06.00Z,45.3663534,5.3274723,388.065,0.25,-0.39,-0.26,3.437,3.784,1.73,337.35408,16.83849,3,7
2025-08-01T16:01:06.20Z,45.3663547,5.3274713,388.010,0.47,-0.23,-0.10,3.549,3.895,2.00,337.35408,16.84915,3,7
2025-08-01T16:01:06.40Z,45.3663544,5.3274698,388.076,0.09,-0.60,0.14,3.688,4.010,1.89,337.35408,16.85924,3,7
2025-08-01T16:01:06.60Z,45.3663542,5.3274699,387.997,-0.04,0.04,0.25,3.813,4.124,1.41,337.35408,16.86676,3,7
2025-08-01T16:01:06.80Z,45.3663546,5.3274708,387.925,0.04,0.38,0.28,3.939,4.241,1.47,337.35408,16.87459,3,7
2025-08-01T16:01:07.00Z,45.3663545,5.3274704,388.005,0.03,-0.03,0.20,4.062,4.357,1.54,337.35408,16.88277,3,7
2025-08-01T16:01:07.20Z,45.3663522,5.3274720,388.264,-0.57,0.36,-0.18,4.197,4.476,2.34,337.35408,16.89524,3,7
2025-08-01T16:01:07.40Z,45.3663500,5.3274729,388.566,-0.83,0.29,-0.47,4.312,4.589,2.20,337.35408,16.90694,3,7
2025-08-01T16:01:07.60Z,45.3663495,5.3274744,388.715,-0.27,0.74,-0.11,4.455,4.713,2.00,337.35408,16.91756,3,7
2025-08-01T16:01:07.80Z,45.3663483,5.3274744,388.482,-0.80,0.17,0.25,4.577,4.835,2.29,337.35408,16.92975,3,7
2025-08-01T16:01:08.00Z,45.3663469,5.3274748,388.550,-0.67,0.22,0.26,4.702,4.963,2.25,337.35408,16.94173,3,7
2025-08-01T16:01:08.20Z,45.3663471,5.3274730,388.256,-0.58,-0.32,0.42,4.821,5.084,1.71,337.35408,16.95083,3,7
2025-08-01T16:01:08.40Z,45.3663452,5.3274745,388.352,-0.51,0.43,0.65,4.959,5.204,1.90,337.35408,16.96093,3,7
2025-08-01T16:01:08.60Z,45.3663418,5.3274758,388.468,-1.08,0.35,0.63,5.096,5.321,2.13,337.35408,16.97224,3,7
2025-08-01T16:01:08.80Z,45.3663394,5.3274768,388.442,-1.04,0.43,0.88,5.232,5.439,2.00,337.35408,16.98283,3,7
2025-08-01T16:01:09.00Z,45.3663380,5.3274774,388.387,-0.65,0.41,1.08,5.366,5.555,1.71,337.35408,16.99191,3,7
2025-08-01T16:01:09.20Z,45.3663345,5.3274814,388.144,-1.56,1.15,0.81,5.494,5.663,2.23,8.72011,35.25793,3,7
2025-08-01T16:01:09.40Z,45.3663340,5.3274821,388.102,-0.86,0.85,0.41,5.619,5.767,2.23,8.72011,35.26362,3,7
2025-08-01T16:01:09.60Z,45.3663340,5.3274818,388.238,-0.28,0.32,0.23,5.740,5.868,2.04,8.72011,35.26884,3,7
2025-08-01T16:01:09.80Z,45.3663341,5.3274821,388.154,-0.24,0.37,0.18,5.827,5.952,1.91,8.72011,35.27371,3,7
2025-08-01T16:01:10.00Z,45.3663350,5.3274818,388.187,-0.03,0.16,0.01,5.913,6.037,1.73,8.72011,35.27813,3,7
2025-08-01T16:01:10.20Z,45.3663371,5.3274800,388.453,0.99,-0.30,-0.02,5.993,6.111,2.04,8.72011,35.28334,3,7
2025-08-01T16:01:10.40Z,45.3663404,5.3274780,388.491,1.13,-0.50,-0.20,6.073,6.181,1.93,8.72011,35.28827,3,7
2025-08-01T16:01:10.60Z,45.3663424,5.3274762,388.691,1.25,-0.71,-0.22,6.146,6.248,1.99,353.58806,43.58776,3,7
2025-08-01T16:01:10.80Z,45.3663439,5.3274752,388.628,0.92,-0.24,-0.06,6.218,6.312,2.00,353.58806,43.59190,3,7
2025-08-01T16:01:11.00Z,45.3663426,5.3274747,389.061,0.45,-0.70,-0.22,6.274,6.364,1.76,353.58806,43.59554,3,7
2025-08-01T16:01:11.20Z,45.3663425,5.3274744,389.081,0.17,-0.07,-0.09,6.326,6.421,1.70,353.58806,43.59906,3,7
2025-08-01T16:01:11.40Z,45.3663407,5.3274747,389.271,-0.20,-0.05,-0.04,6.377,6.476,1.50,353.58806,43.60217,3,7
2025-08-01T16:01:11.60Z,45.3663408,5.3274739,389.397,0.30,-0.12,-0.14,6.419,6.510,1.74,353.58806,43.60577,3,7
2025-08-01T16:01:11.80Z,45.3663422,5.3274737,389.145,0.10,0.25,-0.04,6.466,6.549,1.20,353.58806,43.60825,3,7
2025-08-01T16:01:12.00Z,45.3663431,5.3274744,388.794,-0.31,0.61,0.05,6.514,6.582,1.90,353.58806,43.61216,3,7
2025-08-01T16:01:12.20Z,45.3663449,5.3274748,388.342,-0.22,0.73,0.05,6.563,6.617,1.76,353.58806,43.61579,3,7
2025-08-01T16:01:12.40Z,45.3663462,5.3274740,388.344,0.60,0.12,0.16,6.604,6.647,1.82,353.58806,43.61953,3,7
2025-08-01T16:01:12.60Z,45.3663465,5.3274731,388.257,0.25,-0.22,0.21,6.652,6.681,1.86,353.58806,43.62338,3,7
2025-08-01T16:01:12.80Z,45.3663465,5.3274712,388.376,0.45,-0.66,0.21,6.700,6.714,1.91,353.58806,43.62731,3,7
2025-08-01T16:01:13.00Z,45.3663485,5.3274696,388.092,0.51,-0.18,0.08,6.748,6.755,2.17,353.58806,43.63179,3,7
2025-08-01T16:01:13.20Z,45.3663484,5.3274693,388.274,0.75,-0.07,0.24,6.803,6.796,2.12,353.58806,43.63616,3,7
2025-08-01T16:01:13.40Z,45.3663483,5.3274688,388.328,0.51,-0.21,0.25,6.858,6.833,2.08,353.58806,43.64044,3,7
2025-08-01T16:01:13.60Z,45.3663492,5.3274668,388.307,0.75,-0.62,0.31,6.910,6.860,2.05,353.58806,43.64468,3,7
2025-08-01T16:01:13.80Z,45.3663503,5.3274641,388.364,1.06,-0.95,0.30,6.959,6.883,2.05,353.58806,43.64890,3,7
2025-08-01T16:01:14.00Z,45.3663504,5.3274627,388.331,0.77,-0.55,0.30,7.025,6.916,2.12,353.58806,43.65328,3,7
2025-08-01T16:01:14.20Z,45.3663488,5.3274624,388.507,0.44,-0.36,0.33,7.095,6.949,1.99,353.58806,43.65737,3,7
2025-08-01T16:01:14.40Z,45.3663473,5.3274634,388.439,-0.22,0.24,0.34,7.167,6.982,1.67,353.58806,43.66082,3,7
2025-08-01T16:01:14.60Z,45.3663453,5.3274643,388.454,-0.47,0.30,0.35,7.240,7.017,1.93,353.58806,43.66480,3,7
2025-08-01T16:01:14.80Z,45.3663444,5.3274644,388.494,-0.29,0.28,0.20,7.314,7.052,2.01,353.58806,43.66894,3,7
2025-08-01T16:01:15.00Z,45.3663479,5.3274615,388.269,0.55,-0.27,-0.07,7.393,7.090,2.22,353.58806,43.67353,3,7
2025-08-01T16:01:15.20Z,45.3663471,5.3274599,388.327,0.22,-0.63,0.24,7.466,7.125,1.88,353.58806,43.67740,3,7
2025-08-01T16:01:15.40Z,45.3663435,5.3274608,388.630,0.13,-0.04,0.56,7.542,7.172,1.25,353.58806,43.67997,3,7
2025-08-01T16:01:15.60Z,45.3663425,5.3274620,388.261,-0.19,0.54,1.03,7.611,7.235,1.35,353.58806,43.68275,3,7
2025-08-01T16:01:15.80Z,45.3663413,5.3274618,388.026,-0.57,0.10,0.91,7.683,7.308,1.62,353.58806,43.68610,3,7
2025-08-01T16:01:16.00Z,45.3663399,5.3274603,387.948,-0.60,-0.41,0.54,7.748,7.385,1.83,353.58806,43.68986,3,7
2025-08-01T16:01:16.20Z,45.3663366,5.3274599,388.053,-0.78,-0.33,0.41,7.806,7.463,2.06,353.58806,43.69411,3,7
2025-08-01T16:01:16.40Z,45.3663349,5.3274593,388.362,-0.21,-0.35,-0.01,7.858,7.546,1.60,353.58806,43.69742,3,7
2025-08-01T16:01:16.60Z,45.3663355,5.3274591,388.419,0.33,0.06,-0.22,7.904,7.630,1.89,353.58806,43.70130,3,7
2025-08-01T16:01:16.80Z,45.3663369,5.3274596,388.393,0.62,0.41,-0.32,7.943,7.696,1.76,353.58806,43.70494,3,7
2025-08-01T16:01:17.00Z,45.3663391,5.3274575,388.259,0.91,-0.42,0.02,7.984,7.768,2.29,353.58806,43.70964,3,7
2025-08-01T16:01:17.20Z,45.3663383,5.3274579,387.983,-0.04,0.27,0.09,8.026,7.844,1.62,353.58806,43.71299,3,7
2025-08-01T16:01:17.40Z,45.3663377,5.3274614,388.058,0.07,1.26,-0.19,8.059,7.905,1.51,353.58806,43.71611,3,7
2025-08-01T16:01:17.60Z,45.3663347,5.3274645,388.390,-0.32,0.94,-0.17,8.092,7.969,1.92,353.58806,43.72005,3,7
2025-08-01T16:01:17.80Z,45.3663298,5.3274669,388.817,-0.88,0.56,0.06,8.125,8.025,2.12,353.58806,43.72442,3,7
2025-08-01T16:01:18.00Z,45.3663248,5.3274692,389.194,-1.12,0.51,0.31,8.156,8.079,1.99,353.58806,43.72852,3,7
2025-08-01T16:01:18.20Z,45.3663220,5.3274713,389.421,-0.76,0.71,0.37,8.187,8.127,1.89,353.58806,43.73241,3,7
2025-08-01T16:01:18.40Z,45.3663232,5.3274723,389.352,0.56,0.88,0.34,8.242,8.192,1.15,353.58806,43.73477,3,7
2025-08-01T16:01:18.60Z,45.3663242,5.3274709,389.095,0.09,-0.34,0.45,8.307,8.250,1.70,353.58806,43.73827,3,7
2025-08-01T16:01:18.80Z,45.3663208,5.3274724,389.275,-0.49,0.05,0.48,8.367,8.301,1.69,353.58806,43.74175,3,7
2025-08-01T16:01:19.00Z,45.3663207,5.3274713,389.180,-0.29,-0.19,0.27,8.428,8.352,1.31,353.58806,43.74445,3,7
2025-08-01T16:01:19.20Z,45.3663227,5.3274673,389.491,1.15,-1.16,0.09,8.486,8.396,2.29,333.93232,43.28254,3,7
2025-08-01T16:01:19.40Z,45.3663229,5.3274674,389.668,0.76,-0.44,-0.13,8.532,8.452,2.01,333.93232,43.28672,3,5
2025-08-01T16:01:19.60Z,45.3663240,5.3274666,389.668,0.41,-0.48,-0.38,8.576,8.519,1.69,333.93232,43.29024,3,5
2025-08-01T16:01:19.80Z,45.3663259,5.3274644,389.275,0.13,-0.64,-0.10,8.601,8.577,1.61,333.93232,43.29358,3,5
2025-08-01T16:01:20.00Z,45.3663257,5.3274639,389.130,0.07,-0.21,0.23,8.630,8.642,1.76,333.93232,43.29725,3,5
2025-08-01T16:01:20.20Z,45.3663287,5.3274624,389.255,1.37,-0.64,-0.08,8.654,8.711,2.12,333.93232,43.30165,3,5
2025-08-01T16:01:20.40Z,45.3663320,5.3274585,389.195,1.70,-1.47,0.18,8.684,8.781,2.24,333.93232,43.30633,3,5
2025-08-01T16:01:20.60Z,45.3663350,5.3274527,389.038,1.89,-2.10,0.48,8.718,8.850,2.29,319.54453,31.38728,3,5
2025-08-01T16:01:20.80Z,45.3663381,5.3274454,388.800,1.89,-2.57,0.73,8.767,8.916,2.35,311.58815,25.57755,3,5
2025-08-01T16:01:21.00Z,45.3663424,5.3274383,388.588,2.58,-2.48,1.03,8.821,8.987,2.37,314.11275,22.43986,3,5
2025-08-01T16:01:21.20Z,45.3663461,5.3274344,388.356,2.13,-2.12,0.74,8.873,9.065,2.42,314.55040,26.72659,3,5
2025-08-01T16:01:21.40Z,45.3663494,5.3274314,388.157,1.70,-1.79,0.37,8.919,9.136,2.20,314.09953,29.76361,3,5
2025-08-01T16:01:21.60Z,45.3663525,5.3274267,388.321,2.07,-2.01,0.24,8.972,9.205,2.17,315.05288,25.10917,3,5
2025-08-01T16:01:21.80Z,45.3663563,5.3274234,387.983,1.56,-1.39,0.37,9.082,9.301,2.65,316.11555,36.57499,3,5
2025-08-01T16:01:22.00Z,45.3663587,5.3274200,387.611,1.01,-1.31,0.79,9.218,9.403,2.69,316.11555,36.58160,3,5
2025-08-01T16:01:22.20Z,45.3663618,5.3274159,387.512,1.58,-1.39,0.82,9.357,9.508,2.60,317.50402,34.51944,3,5
2025-08-01T16:01:22.40Z,45.3663666,5.3274115,387.507,1.76,-1.68,0.17,9.493,9.594,2.63,316.72385,24.61237,3,6
2025-08-01T16:01:22.60Z,45.3663706,5.3274104,387.799,1.90,-0.95,-0.49,9.653,9.701,2.70,322.28791,35.01546,3,5
2025-08-01T16:01:22.80Z,45.3663735,5.3274107,387.888,1.61,-0.39,-0.56,9.826,9.808,2.53,322.28791,35.02196,3,5
2025-08-01T16:01:23.00Z,45.3663728,5.3274137,387.980,0.64,0.15,-0.41,10.014,9.920,1.96,322.28791,35.02698,3,5
2025-08-01T16:01:23.20Z,45.3663724,5.3274165,388.074,0.51,0.60,-0.26,10.195,10.032,1.40,322.28791,35.03057,3,5
2025-08-01T16:01:23.40Z,45.3663720,5.3274173,388.138,0.05,0.11,-0.10,10.379,10.154,1.52,322.28791,35.03449,3,5
2025-08-01T16:01:23.60Z,45.3663777,5.3274161,388.508,1.39,0.21,-0.77,10.545,10.273,1.93,322.28791,35.03945,3,5
2025-08-01T16:01:23.80Z,45.3663796,5.3274165,388.486,1.05,-0.33,0.12,10.698,10.364,2.43,322.28791,35.04570,3,5
2025-08-01T16:01:24.00Z,45.3663797,5.3274180,388.453,0.67,-0.08,0.55,10.870,10.480,2.00,322.28791,35.05084,3,4
2025-08-01T16:01:24.20Z,45.3663798,5.3274215,388.471,0.21,0.74,0.08,11.053,10.601,1.38,322.28791,35.05438,3,4
2025-08-01T16:01:24.40Z,45.3663808,5.3274231,388.427,0.25,0.68,-0.02,11.241,10.726,1.35,322.28791,35.05784,3,4
2025-08-01T16:01:24.60Z,45.3663825,5.3274219,388.230,0.48,-0.02,0.32,11.446,10.854,2.20,322.28791,35.06349,3,4
2025-08-01T16:01:24.80Z,45.3663828,5.3274213,388.001,0.17,-0.33,0.80,11.636,10.962,1.85,322.28791,35.06823,3,5
2025-08-01T16:01:25.00Z,45.3663846,5.3274185,387.852,0.66,-0.65,0.79,11.843,11.093,2.33,322.28791,35.07421,3,4
2025-08-01T16:01:25.20Z,45.3663876,5.3274152,387.507,1.07,-0.87,0.92,12.049,11.209,2.46,322.28791,35.08054,3,5
2025-08-01T16:01:25.40Z,45.3663880,5.3274145,387.144,0.70,-0.67,1.12,12.254,11.325,2.17,322.28791,35.08611,3,5
2025-08-01T16:01:25.60Z,45.3663890,5.3274129,386.912,0.52,-0.76,0.97,12.470,11.447,2.23,322.28791,35.09184,3,6
2025-08-01T16:01:25.80Z,45.3663902,5.3274122,386.804,0.51,-0.44,0.53,12.704,11.566,2.65,322.28791,35.09863,3,6
2025-08-01T16:01:26.00Z,45.3663951,5.3274090,386.265,0.80,-0.46,0.42,12.913,11.628,2.96,322.28791,35.10623,3,5
2025-08-01T16:01:26.20Z,45.3664009,5.3274054,385.608,0.91,-0.48,0.29,13.073,11.690,2.51,322.28791,35.11266,3,6
2025-08-01T16:01:26.40Z,45.3664022,5.3274046,385.132,0.83,-0.33,0.77,13.264,11.757,2.07,322.28791,35.11796,3,6
2025-08-01T16:01:26.60Z,45.3664042,5.3274035,384.660,0.60,-0.20,0.80,13.455,11.826,1.85,322.28791,35.12269,3,6
2025-08-01T16:01:26.80Z,45.3664054,5.3274029,383.978,0.12,-0.14,1.15,13.652,11.913,1.42,322.28791,35.12633,3,6
2025-08-01T16:01:27.00Z,45.3664085,5.3274012,383.736,0.64,-0.31,0.76,13.858,12.012,1.97,322.28791,35.13139,3,6
2025-08-01T16:01:27.20Z,45.3663991,5.3274078,384.293,0.28,-0.13,0.75,13.754,11.965,1.66,322.28791,35.13564,3,7
2025-08-01T16:01:27.40Z,45.3663894,5.3274144,384.809,-0.03,-0.09,0.76,13.665,11.935,1.40,322.28791,35.13923,3,7
2025-08-01T16:01:27.60Z,45.3663806,5.3274203,385.264,-0.27,-0.03,0.63,13.584,11.912,1.53,322.28791,35.14315,3,7
2025-08-01T16:01:27.80Z,45.3663723,5.3274259,385.726,-0.27,0.03,0.52,13.517,11.897,1.63,322.28791,35.14731,3,7
2025-08-01T16:01:28.00Z,45.3663610,5.3274288,385.620,-3.07,-0.24,0.35,13.459,11.895,2.38,229.06830,24.29709,3,7
2025-08-01T16:01:28.20Z,45.3663504,5.3274294,385.393,-4.59,-0.30,0.23,13.439,11.938,2.42,198.20145,16.63536,3,6
2025-08-01T16:01:28.40Z,45.3663429,5.3274302,385.026,-3.99,0.11,0.84,13.418,11.993,2.77,189.29312,18.40674,3,6
2025-08-01T16:01:28.60Z,45.3663392,5.3274332,384.841,-2.04,0.39,1.44,13.396,12.048,2.33,184.39615,32.47709,3,6
2025-08-01T16:01:28.80Z,45.3663344,5.3274375,384.983,-1.04,0.47,1.35,13.372,12.100,1.93,184.39615,32.48243,3,6
2025-08-01T16:01:29.00Z,45.3663298,5.3274414,385.196,-0.61,0.29,1.14,13.344,12.135,1.72,184.39615,32.48719,3,6
2025-08-01T16:01:29.20Z,45.3663264,5.3274442,385.104,-0.33,0.18,1.27,13.335,12.189,1.60,184.39615,32.49161,3,6
2025-08-01T16:01:29.40Z,45.3663223,5.3274475,385.278,-0.42,0.19,0.95,13.326,12.246,1.74,184.39615,32.49643,3,5
2025-08-01T16:01:29.60Z,45.3663177,5.3274512,385.551,-0.34,0.24,0.74,13.318,12.304,1.78,184.39615,32.50137,3,5
2025-08-01T16:01:29.80Z,45.3663131,5.3274558,385.933,-0.20,0.56,0.41,13.308,12.361,1.80,184.39615,32.50636,3,5
